date,open,high,low,close,volume,Name
2017-10-20,52800,54100,52800,53840,8027050,삼성전자
2017-10-23,54600,54640,54000,54300,8311050,삼성전자
2017-10-24,54700,54780,54040,54040,5806050,삼성전자
2017-10-25,54040,54420,53700,53900,5882850,삼성전자
2017-10-26,53720,53900,52400,52400,9776550,삼성전자
2017-10-27,52400,53320,52140,53080,7392500,삼성전자
2017-10-30,53780,54320,53700,54040,8196150,삼성전자
2017-10-31,54060,55440,53500,55080,13381550,삼성전자
2017-11-01,57500,57500,56180,57220,14510250,삼성전자
2017-11-02,57500,57520,56760,57060,10721050,삼성전자
2017-11-03,57060,57140,55860,56380,9935800,삼성전자
2017-11-06,56380,56500,55340,56380,9000950,삼성전자
2017-11-07,56380,56920,55860,56100,7464550,삼성전자
2017-11-08,56100,57060,55860,56760,8520200,삼성전자
2017-11-09,56920,56920,55900,56340,11994050,삼성전자
2017-11-10,55800,56540,55780,56400,6748800,삼성전자
2017-11-13,56400,56800,56100,56380,8806650,삼성전자
2017-11-14,56380,56740,55920,55920,6725000,삼성전자
2017-11-15,55920,56320,55320,55340,8816950,삼성전자
2017-11-16,55440,56000,55400,55780,7640700,삼성전자
2017-11-17,56400,56880,55820,55820,10733150,삼성전자
2017-11-20,55900,55980,55200,55200,9472750,삼성전자
2017-11-21,55400,55840,55280,55280,10324700,삼성전자
2017-11-22,55980,56200,55620,55960,7952950,삼성전자
2017-11-23,55960,55980,55020,55300,6272900,삼성전자
2017-11-24,55300,55500,55180,55460,4536200,삼성전자
2017-11-27,55360,55360,52640,52640,18128900,삼성전자
2017-11-28,52700,53280,51720,53280,13499400,삼성전자
2017-11-29,53200,53240,52500,52600,9590250,삼성전자
2017-11-30,50800,51860,50200,50800,29634150,삼성전자
2017-12-01,50800,51780,50800,50840,12868600,삼성전자
2017-12-04,50840,51340,50020,51340,14865050,삼성전자
2017-12-05,50600,51300,50280,51260,9326550,삼성전자
2017-12-06,51260,51560,50020,50020,10889200,삼성전자
2017-12-07,50040,50980,50020,50740,11065600,삼성전자
2017-12-08,51360,52000,51040,52000,11290450,삼성전자
2017-12-11,52000,52040,51500,51780,8125850,삼성전자
2017-12-12,51820,52100,51660,52100,8765050,삼성전자
2017-12-13,52100,52100,51100,51320,11333700,삼성전자
2017-12-14,51320,52280,51060,51060,20310400,삼성전자
2017-12-15,51240,51480,50520,50620,14928550,삼성전자
2017-12-18,50620,51240,50620,51200,7350250,삼성전자
2017-12-19,51540,52080,51520,51560,11978600,삼성전자
2017-12-20,51500,51760,50820,50880,10080550,삼성전자
2017-12-21,51000,51060,49100,49140,15624300,삼성전자
2017-12-22,49400,49960,49240,49700,11199650,삼성전자
2017-12-26,49760,50100,48200,48200,16039850,삼성전자
2017-12-27,48960,49560,48460,49360,10743600,삼성전자
2017-12-28,49560,50960,49500,50960,8985450,삼성전자
2018-01-02,51380,51400,50780,51020,8474250,삼성전자
2018-01-03,52540,52560,51420,51620,10013500,삼성전자
2018-01-04,52120,52180,50640,51080,11695450,삼성전자
2018-01-05,51300,52120,51200,52120,9481150,삼성전자
2018-01-08,52400,52520,51500,52020,8383650,삼성전자
2018-01-09,51460,51720,49980,50400,18013600,삼성전자
2018-01-10,50500,50520,48640,48840,18566800,삼성전자
2018-01-11,48200,49260,48020,48240,25123800,삼성전자
2018-01-12,48240,48480,46760,48200,27270450,삼성전자
2018-01-15,48800,48980,47920,48540,10096000,삼성전자
2018-01-16,48760,50140,48620,50000,20389650,삼성전자
2018-01-17,50020,50020,49060,49620,11053050,삼성전자
2018-01-18,50020,50640,49820,49900,14848850,삼성전자
2018-01-19,50380,50380,49040,49320,9219950,삼성전자
2018-01-22,48640,48680,47960,48240,12520900,삼성전자
2018-01-23,48660,49160,48300,49160,13532700,삼성전자
2018-01-24,48860,49700,48560,49340,9550500,삼성전자
2018-01-25,49220,50360,49160,50260,11160350,삼성전자
2018-01-26,50500,50780,49840,50780,10350100,삼성전자
2018-01-29,51200,51480,50900,51220,11838800,삼성전자
2018-01-30,50440,50640,49780,49800,12284550,삼성전자
2018-01-31,50020,54140,49600,49900,64681300,삼성전자
2018-02-01,50620,50960,49720,49820,27609450,삼성전자
2018-02-02,49380,49400,47700,47700,29260350,삼성전자
2018-02-05,46500,48320,46000,47920,28357900,삼성전자
2018-02-06,46600,47920,46580,47420,19406450,삼성전자
2018-02-07,48240,48260,45800,45800,23448050,삼성전자
2018-02-08,46120,46620,45980,46000,23251050,삼성전자
2018-02-09,44440,45180,44420,44700,17465000,삼성전자
2018-02-12,45100,46320,45040,45720,15754950,삼성전자
2018-02-13,46200,48060,46200,47540,18923250,삼성전자
2018-02-14,48080,49100,47940,49000,18905900,삼성전자
2018-02-19,49800,49800,47860,48380,15353450,삼성전자
2018-02-20,48040,48160,47220,47400,10122600,삼성전자
2018-02-21,47280,47580,46840,47280,12880200,삼성전자
2018-02-22,47260,47260,46760,46760,8869950,삼성전자
2018-02-23,46760,47800,46760,47220,12423300,삼성전자
2018-02-26,47280,47560,47080,47380,9560650,삼성전자
2018-02-27,48360,48380,47380,47380,9830550,삼성전자
2018-02-28,47380,48100,47000,47060,15162350,삼성전자
2018-03-02,46580,46800,46000,46020,13265500,삼성전자
2018-03-05,45820,46160,45080,45200,14100950,삼성전자
2018-03-06,45920,47100,45820,47020,15423350,삼성전자
2018-03-07,48200,48900,47220,48620,21427050,삼성전자
2018-03-08,49200,49480,48080,49200,19463650,삼성전자
2018-03-09,49440,50540,49240,49740,14304400,삼성전자
2018-03-12,50560,50780,49580,49740,8688950,삼성전자
2018-03-13,50760,51660,50360,51660,20098700,삼성전자
2018-03-14,51020,52000,51000,51760,12713250,삼성전자
2018-03-15,52000,52020,51020,51540,8882450,삼성전자
2018-03-16,51220,51420,50240,51140,12184900,삼성전자
2018-03-19,50620,51340,50440,50740,8218850,삼성전자
2018-03-20,50700,51200,50100,51200,8193250,삼성전자
2018-03-21,51780,51780,51060,51060,8905200,삼성전자
2018-03-22,51060,51780,51040,51780,8454100,삼성전자
2018-03-23,50340,50720,49600,49720,14854950,삼성전자
2018-03-26,49420,50280,49040,50280,10057750,삼성전자
2018-03-27,50320,50460,49080,49980,11874000,삼성전자
2018-03-28,49100,49100,48340,48700,15159450,삼성전자
2018-03-29,48700,49560,48320,49040,10067000,삼성전자
2018-03-30,49080,49900,49080,49220,7777100,삼성전자
2018-04-02,49000,49220,48500,48540,7115650,삼성전자
2018-04-03,47880,48140,47280,48120,12768250,삼성전자
2018-04-04,48160,48260,46920,46920,12384200,삼성전자
2018-04-05,47400,49380,47340,48740,13245600,삼성전자
2018-04-06,48000,48580,47400,48400,12532700,삼성전자
2018-04-09,48260,49440,48200,49200,9950400,삼성전자
2018-04-10,48540,49220,48040,48880,10984350,삼성전자
2018-04-11,49900,49900,48600,48860,10051100,삼성전자
2018-04-12,49440,49440,48880,49000,12466250,삼성전자
2018-04-13,49600,50180,49400,49800,10278300,삼성전자
2018-04-16,50320,50600,49860,50340,7877450,삼성전자
2018-04-17,50240,50540,49820,49980,7772000,삼성전자
2018-04-18,51000,51360,50580,51360,13462600,삼성전자
2018-04-19,52000,52980,51540,52780,17190550,삼성전자
2018-04-20,51800,52260,51420,51620,11761000,삼성전자
2018-04-23,51000,52080,51000,51900,11619000,삼성전자
2018-04-24,51840,51860,50080,50460,15770300,삼성전자
2018-04-25,49220,50500,49220,50400,16614600,삼성전자
2018-04-26,50420,52160,50400,52140,18046550,삼성전자
2018-04-27,53380,53640,52440,53000,30310800,삼성전자
2018-04-30,53000,53000,53000,53000,0,삼성전자
2018-05-02,53000,53000,53000,53000,0,삼성전자
2018-05-03,53000,53000,53000,53000,0,삼성전자
2018-05-04,53000,53900,51800,51900,39565391,삼성전자
2018-05-08,52600,53200,51900,52600,23104720,삼성전자
2018-05-09,52600,52800,50900,50900,16128305,삼성전자
2018-05-10,51700,51700,50600,51600,13905263,삼성전자
2018-05-11,52000,52200,51200,51300,10314997,삼성전자
2018-05-14,51000,51100,49900,50100,14909272,삼성전자
2018-05-15,50200,50400,49100,49200,18709146,삼성전자
2018-05-16,49200,50200,49150,49850,15918683,삼성전자
2018-05-17,50300,50500,49400,49400,10365440,삼성전자
2018-05-18,49900,49900,49350,49500,6706570,삼성전자
2018-05-21,49650,50200,49100,50000,9020998,삼성전자
2018-05-23,50600,52000,50400,51800,17095490,삼성전자
2018-05-24,52000,52000,51100,51400,8289275,삼성전자
2018-05-25,51000,52800,50800,52700,15207266,삼성전자
2018-05-28,52500,53000,52000,52300,9787820,삼성전자
2018-05-29,52200,52500,51300,51300,8480437,삼성전자
2018-05-30,51300,51500,49100,49500,20498098,삼성전자
2018-05-31,50400,50800,49850,50700,63491109,삼성전자
2018-06-01,50500,51700,49950,51300,13038499,삼성전자
2018-06-04,50800,51200,50700,51100,9767171,삼성전자
2018-06-05,51100,51400,50400,51300,9144100,삼성전자
2018-06-07,51800,51800,50500,50600,13590016,삼성전자
2018-06-08,50200,50400,49600,49650,16951706,삼성전자
2018-06-11,49750,50300,49350,49900,10571312,삼성전자
2018-06-12,49700,49800,49250,49400,12110569,삼성전자
2018-06-14,49000,49000,48200,48200,20971729,삼성전자
2018-06-15,48500,48700,47650,47650,17080892,삼성전자
2018-06-18,47600,47650,46200,46600,16661870,삼성전자
2018-06-19,47200,47350,46500,47000,15217971,삼성전자
2018-06-20,47450,47600,46850,47000,12959316,삼성전자
2018-06-21,47900,47900,47050,47050,10015541,삼성전자
2018-06-22,47000,47250,46200,47250,10298006,삼성전자
2018-06-25,47050,47050,46150,46650,10587711,삼성전자
2018-06-26,45900,47300,45900,47000,11223166,삼성전자
2018-06-27,47450,48500,47000,47950,15274752,삼성전자
2018-06-28,46850,47150,46600,46800,12784800,삼성전자
2018-06-29,46250,47150,46200,46650,14099635,삼성전자
2018-07-02,46500,47150,45500,45550,13112253,삼성전자
2018-07-03,45750,46450,45750,46150,10959655,삼성전자
2018-07-04,46700,47050,46050,46250,8776763,삼성전자
2018-07-05,46100,46550,45600,45950,7039773,삼성전자
2018-07-06,45500,45850,44650,44900,17843706,삼성전자
2018-07-09,45500,46100,45200,45600,11602464,삼성전자
2018-07-10,46200,46550,46100,46300,10528665,삼성전자
2018-07-11,46400,46450,45400,46000,11224077,삼성전자
2018-07-12,45900,46250,45450,45500,11828104,삼성전자
2018-07-13,45800,46500,45750,46500,11543389,삼성전자
2018-07-16,46800,46800,46000,46050,7678719,삼성전자
2018-07-17,46150,46200,45600,45850,8892953,삼성전자
2018-07-18,46700,47200,46450,46550,10952645,삼성전자
2018-07-19,47050,47200,46600,46900,9880128,삼성전자
2018-07-20,47000,47600,46700,47450,10474547,삼성전자
2018-07-23,47100,47200,46150,46500,10823782,삼성전자
2018-07-24,46350,46600,45950,46150,8261363,삼성전자
2018-07-25,46250,46550,45900,46150,7222471,삼성전자
2018-07-26,46100,47000,46000,46900,7374946,삼성전자
2018-07-27,46450,47000,46450,46900,4762460,삼성전자
2018-07-30,46550,46800,46350,46500,5723035,삼성전자
2018-07-31,46200,46450,46000,46250,8033607,삼성전자
2018-08-01,46050,46850,46050,46550,7484499,삼성전자
2018-08-02,46550,46800,45500,45550,8560924,삼성전자
2018-08-03,45850,45900,45450,45750,8274944,삼성전자
2018-08-06,46150,46150,45750,45800,6771979,삼성전자
2018-08-07,46300,46750,45900,46700,9058174,삼성전자
2018-08-08,47000,47000,46550,46800,6429338,삼성전자
2018-08-09,47000,47050,46450,46900,12010886,삼성전자
2018-08-10,46150,46400,44850,45400,16670643,삼성전자
2018-08-13,44950,45100,44650,45050,9803831,삼성전자
2018-08-14,44850,45400,44850,45150,6409259,삼성전자
2018-08-16,43800,44650,43700,44250,10088229,삼성전자
2018-08-17,44050,44400,44050,44100,6808747,삼성전자
2018-08-20,43500,44200,43500,43850,7289124,삼성전자
2018-08-21,43700,44900,43700,44800,9520270,삼성전자
2018-08-22,45150,46200,44900,46100,11641656,삼성전자
2018-08-23,46150,46200,45700,46200,6730918,삼성전자
2018-08-24,45900,46400,45550,46150,6582535,삼성전자
2018-08-27,46100,46550,46000,46300,5263782,삼성전자
2018-08-28,46800,46950,46300,46550,7365976,삼성전자
2018-08-29,46750,46800,46400,46800,5572374,삼성전자
2018-08-30,46950,47950,46700,47650,12193231,삼성전자
2018-08-31,47100,48450,47000,48450,13577454,삼성전자
2018-09-03,48200,48300,47300,47450,8595084,삼성전자
2018-09-04,47550,47800,47200,47650,6791255,삼성전자
2018-09-05,47300,47450,46400,46600,9139998,삼성전자
2018-09-06,46200,46400,45800,46100,9040553,삼성전자
2018-09-07,44500,45200,44400,44900,18285508,삼성전자
2018-09-10,45450,45550,45000,45500,9979838,삼성전자
2018-09-11,45550,45900,45050,45050,9865790,삼성전자
2018-09-12,44900,45100,44500,44550,12995269,삼성전자
2018-09-13,44550,44750,44000,44050,18277942,삼성전자
2018-09-14,45000,45850,44900,45850,12446344,삼성전자
2018-09-17,45550,45800,44900,45150,8123384,삼성전자
2018-09-18,44950,45900,44700,45500,9987090,삼성전자
2018-09-19,46000,46200,45700,46150,9367454,삼성전자
2018-09-20,46850,47600,46400,47250,13536966,삼성전자
2018-09-21,46550,47550,46550,47400,14476906,삼성전자
2018-09-27,46950,47500,46450,47500,15804586,삼성전자
2018-09-28,47250,47250,46300,46450,11270515,삼성전자
2018-10-01,46450,46800,45800,46350,6354983,삼성전자
2018-10-02,46450,46700,45700,45700,6607188,삼성전자
2018-10-04,45150,45600,44700,44700,11865327,삼성전자
2018-10-05,44800,45500,44550,44700,10544165,삼성전자
2018-10-08,44200,45200,44200,44950,6759464,삼성전자
2018-10-10,45250,45500,44500,45300,10341349,삼성전자
2018-10-11,44000,44650,43100,43100,19324537,삼성전자
2018-10-12,43200,44650,43200,44000,12640906,삼성전자
2018-10-15,44050,44050,43350,43800,7434522,삼성전자
2018-10-16,43700,44150,43350,43600,6825677,삼성전자
2018-10-17,44150,44500,44000,44150,8306193,삼성전자
2018-10-18,43950,44450,43700,44050,8347725,삼성전자
2018-10-19,43900,44150,43450,43900,7842520,삼성전자
2018-10-22,43450,43950,43200,43550,8357648,삼성전자
2018-10-23,43300,43450,42550,43050,9531231,삼성전자
2018-10-24,43050,43100,42250,42550,13522825,삼성전자
2018-10-25,40600,41550,40550,41000,19338170,삼성전자
2018-10-26,41100,41300,40400,41000,14413864,삼성전자
2018-10-29,40850,41950,40550,41400,14460521,삼성전자
2018-10-30,41400,43000,41000,42350,14205190,삼성전자
2018-10-31,42900,43350,41700,42400,17621480,삼성전자
2018-11-01,42450,42950,42150,42150,13423132,삼성전자
2018-11-02,43050,44250,42800,44150,16517112,삼성전자
2018-11-05,43750,43800,42900,43800,9426777,삼성전자
2018-11-06,43750,43800,42950,43750,7713625,삼성전자
2018-11-07,43600,44500,43400,44000,11553998,삼성전자
2018-11-08,44900,45050,44050,44050,12617397,삼성전자
2018-11-09,44450,44850,43900,44300,7318500,삼성전자
2018-11-12,43850,45250,43700,45200,8552566,삼성전자
2018-11-13,43900,44500,43400,44500,9311126,삼성전자
2018-11-14,44500,44500,43800,44100,6783344,삼성전자
2018-11-15,44050,44350,43500,44250,5864067,삼성전자
2018-11-16,44600,44750,43700,44000,7777124,삼성전자
2018-11-19,44050,44250,43450,43650,7538720,삼성전자
2018-11-20,42450,43000,42100,42800,9420664,삼성전자
2018-11-21,41800,42300,41800,42100,10769589,삼성전자
2018-11-22,42000,42650,42000,42450,5970796,삼성전자
2018-11-23,42450,42600,41900,42400,5192638,삼성전자
2018-11-26,42150,42800,42100,42600,6613009,삼성전자
2018-11-27,42900,43100,42500,43050,8367091,삼성전자
2018-11-28,42800,43200,42750,43150,6943099,삼성전자
2018-11-29,43850,43850,42900,43150,8473511,삼성전자
2018-11-30,43450,44000,41750,41850,19775519,삼성전자
2018-12-03,42750,43400,42400,43250,12110702,삼성전자
2018-12-04,42650,42900,41900,42150,14347746,삼성전자
2018-12-05,40900,41750,40850,41450,12631983,삼성전자
2018-12-06,40600,41100,40450,40500,14251826,삼성전자
2018-12-07,40900,41400,40850,40950,11433083,삼성전자
2018-12-10,40450,40650,40000,40200,14892263,삼성전자
2018-12-11,40600,40700,40200,40250,10638766,삼성전자
2018-12-12,40250,40700,40150,40450,12024279,삼성전자
2018-12-13,40650,40750,40000,40000,26254646,삼성전자
2018-12-14,40200,40200,38700,38950,19671783,삼성전자
2018-12-17,38650,39600,38650,39150,11532968,삼성전자
2018-12-18,38300,39200,38300,38900,11042101,삼성전자
2018-12-19,38900,39350,38850,39100,9942037,삼성전자
2018-12-20,38600,39100,38500,38650,11937617,삼성전자
2018-12-21,38200,38650,38100,38650,14947080,삼성전자
2018-12-24,38500,39050,38300,38800,9729530,삼성전자
2018-12-26,38400,38750,38300,38350,12707675,삼성전자
2018-12-27,38700,38800,38100,38250,10510643,삼성전자
2018-12-28,38250,38900,38200,38700,9900267,삼성전자
